restaurant id,category id,item id,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
1000,107,183.0,16.0,330,30.0,3.5,6.0,2.0,11.0,0.0,15.0,5.0,190.0,8.0,60,20.0,2,8.0,53.0,13.0,15.0,0.0,40.0,6.0
1000,107,184.0,20.0,390,35.0,4.0,6.0,2.5,12.0,0.0,20.0,6.0,240.0,10.0,73,24.0,2,10.0,64.0,17.0,20.0,0.0,50.0,8.0
1000,107,185.0,12.0,320,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,170.0,7.0,45,15.0,1,3.0,40.0,10.0,10.0,0.0,30.0,2.0
1000,107,186.0,16.0,390,120.0,14.0,21.0,8.0,40.0,0.5,40.0,14.0,220.0,9.0,55,18.0,1,4.0,50.0,12.0,15.0,0.0,40.0,2.0
1000,107,187.0,20.0,480,150.0,17.0,26.0,10.0,49.0,0.5,50.0,17.0,270.0,11.0,66,22.0,1,5.0,60.0,16.0,15.0,0.0,50.0,4.0
1000,107,188.0,12.0,250,30.0,3.5,5.0,2.0,10.0,0.0,15.0,5.0,170.0,7.0,45,15.0,1,3.0,41.0,10.0,10.0,0.0,35.0,2.0
1000,107,189.0,16.0,310,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,210.0,9.0,56,19.0,1,4.0,51.0,13.0,15.0,0.0,40.0,2.0
1000,107,190.0,20.0,370,35.0,3.5,6.0,2.5,11.0,0.0,20.0,6.0,270.0,11.0,67,22.0,1,5.0,61.0,17.0,20.0,0.0,50.0,4.0
1000,107,191.0,12.0,360,120.0,13.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,50,17.0,1,3.0,45.0,11.0,10.0,0.0,40.0,6.0
1000,107,192.0,16.0,440,140.0,16.0,25.0,9.0,47.0,0.5,50.0,16.0,220.0,9.0,61,20.0,1,4.0,56.0,14.0,15.0,0.0,45.0,6.0
1000,107,193.0,20.0,540,180.0,20.0,31.0,12.0,58.0,0.5,60.0,20.0,280.0,12.0,73,24.0,1,5.0,68.0,17.0,20.0,0.0,60.0,8.0
1000,107,194.0,12.0,280,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,180.0,7.0,50,17.0,1,3.0,46.0,12.0,15.0,0.0,40.0,6.0
1000,107,195.0,16.0,340,30.0,3.5,5.0,2.0,11.0,0.0,15.0,6.0,220.0,9.0,61,20.0,1,4.0,57.0,14.0,20.0,0.0,50.0,6.0
1000,107,196.0,20.0,400,35.0,3.5,6.0,2.5,12.0,0.0,20.0,7.0,280.0,12.0,74,25.0,1,5.0,69.0,19.0,25.0,0.0,60.0,8.0
1000,107,197.0,16.0,140,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,23,8.0,0,0.0,22.0,1.0,4.0,0.0,4.0,0.0
1000,107,198.0,22.0,190,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,31,10.0,0,0.0,30.0,1.0,4.0,0.0,4.0,0.0
1000,107,199.0,32.0,270,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,47,16.0,0,0.0,45.0,2.0,6.0,0.0,8.0,0.0
1000,107,200.0,16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,2.0,22,7.0,0,0.0,21.0,1.0,4.0,0.0,4.0,0.0
1000,107,201.0,22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,107,202.0,32.0,260,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,65.0,3.0,43,14.0,0,0.0,42.0,2.0,6.0,0.0,6.0,0.0
1000,107,203.0,16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,21,7.0,0,0.0,20.0,1.0,4.0,0.0,4.0,0.0
1000,107,204.0,22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,107,205.0,32.0,250,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,43,14.0,0,0.0,41.0,2.0,6.0,0.0,8.0,0.0
1000,107,206.0,16.0,120,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,40.0,2.0,20,7.0,0,0.0,19.0,1.0,4.0,0.0,4.0,0.0
1000,107,207.0,22.0,170,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,55.0,2.0,27,9.0,0,0.0,26.0,1.0,4.0,0.0,4.0,0.0
1000,107,208.0,32.0,240,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,80.0,3.0,41,14.0,0,0.0,39.0,2.0,6.0,0.0,8.0,0.0
1000,107,209.0,16.0,80,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,65.0,3.0,9,3.0,0,0.0,1.0,1.0,4.0,0.0,4.0,0.0
1000,107,210.0,22.0,120,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,90.0,4.0,12,4.0,0,0.0,2.0,1.0,4.0,0.0,4.0,0.0
1000,107,211.0,32.0,160,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,135.0,6.0,18,6.0,0,0.0,2.0,2.0,6.0,0.0,8.0,0.0
1000,107,212.0,12.0,290,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,125.0,5.0,41,14.0,1,4.0,34.0,8.0,10.0,0.0,25.0,4.0
1000,107,213.0,16.0,350,110.0,13.0,19.0,8.0,38.0,0.0,40.0,13.0,150.0,6.0,50,17.0,1,5.0,43.0,9.0,10.0,0.0,30.0,6.0
1000,107,214.0,22.0,480,150.0,16.0,25.0,10.0,49.0,0.5,50.0,17.0,220.0,9.0,70,23.0,2,8.0,62.0,14.0,15.0,0.0,40.0,8.0
1000,107,215.0,12.0,240,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,125.0,5.0,41,14.0,1,4.0,35.0,8.0,10.0,0.0,25.0,4.0
1000,107,216.0,16.0,290,45.0,5.0,8.0,3.5,17.0,0.0,20.0,7.0,150.0,6.0,50,17.0,1,5.0,43.0,10.0,15.0,0.0,30.0,6.0
1000,107,217.0,22.0,390,50.0,6.0,9.0,3.5,18.0,0.0,25.0,8.0,220.0,9.0,71,24.0,2,8.0,62.0,14.0,20.0,0.0,45.0,8.0
1000,107,218.0,12.0,280,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,107,219.0,16.0,340,110.0,13.0,19.0,7.0,37.0,0.0,40.0,13.0,170.0,7.0,46,15.0,1,2.0,41.0,9.0,10.0,0.0,30.0,2.0
1000,107,220.0,22.0,460,150.0,16.0,25.0,10.0,48.0,0.5,50.0,17.0,250.0,10.0,65,22.0,1,3.0,59.0,13.0,15.0,0.0,40.0,4.0
1000,107,221.0,12.0,230,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,107,222.0,16.0,270,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,170.0,7.0,47,16.0,1,2.0,41.0,10.0,15.0,0.0,30.0,2.0
1000,107,223.0,22.0,370,50.0,6.0,8.0,3.5,17.0,0.0,25.0,8.0,250.0,10.0,65,22.0,1,3.0,59.0,14.0,20.0,0.0,45.0,4.0
1000,107,224.0,12.0,450,160.0,18.0,28.0,12.0,59.0,1.0,65.0,21.0,125.0,5.0,65,22.0,1,3.0,57.0,7.0,15.0,0.0,20.0,4.0
1000,107,225.0,16.0,550,200.0,22.0,34.0,14.0,71.0,1.0,75.0,25.0,160.0,7.0,80,27.0,1,4.0,71.0,9.0,15.0,0.0,25.0,4.0
1000,107,226.0,22.0,670,240.0,26.0,41.0,17.0,85.0,1.0,90.0,30.0,190.0,8.0,98,33.0,1,4.0,88.0,11.0,20.0,0.0,35.0,4.0
1000,107,227.0,12.0,450,170.0,19.0,29.0,12.0,60.0,1.0,65.0,22.0,125.0,5.0,64,21.0,0,0.0,57.0,7.0,15.0,0.0,25.0,2.0
1000,107,228.0,16.0,550,200.0,23.0,35.0,15.0,73.0,1.0,80.0,27.0,160.0,7.0,79,26.0,0,0.0,71.0,9.0,20.0,0.0,30.0,2.0
1000,107,229.0,22.0,670,250.0,27.0,42.0,17.0,87.0,1.5,95.0,32.0,190.0,8.0,96,32.0,0,0.0,88.0,11.0,20.0,0.0,35.0,2.0
1000,107,230.0,12.0,530,200.0,23.0,35.0,14.0,72.0,1.0,65.0,22.0,135.0,6.0,76,25.0,1,5.0,67.0,8.0,15.0,0.0,25.0,4.0
1000,107,231.0,16.0,630,240.0,26.0,41.0,17.0,85.0,1.0,80.0,26.0,160.0,7.0,91,30.0,1,5.0,81.0,9.0,15.0,0.0,30.0,4.0
1000,107,232.0,22.0,760,280.0,31.0,48.0,20.0,101.0,1.5,95.0,32.0,200.0,8.0,111,37.0,1,5.0,99.0,12.0,20.0,0.0,35.0,6.0
1000,108,233.0,12.0,220,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,3,12.0,44.0,2.0,0.0,2.0,6.0,2.0
1000,108,234.0,16.0,260,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,62,21.0,4,15.0,54.0,3.0,0.0,4.0,8.0,2.0
1000,108,235.0,22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,65.0,3.0,79,26.0,5,19.0,70.0,4.0,0.0,4.0,10.0,2.0
1000,108,236.0,12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,47,16.0,3,10.0,44.0,3.0,0.0,30.0,8.0,2.0
1000,108,237.0,16.0,250,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,60.0,2.0,58,19.0,3,13.0,54.0,4.0,0.0,35.0,8.0,4.0
1000,108,238.0,22.0,330,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,80.0,3.0,74,25.0,4,16.0,70.0,5.0,0.0,45.0,10.0,4.0
1000,108,239.0,12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,1,4.0,46.0,2.0,30.0,20.0,8.0,2.0
1000,108,240.0,16.0,260,10.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,45.0,2.0,61,20.0,1,5.0,56.0,3.0,40.0,25.0,8.0,2.0
1000,108,241.0,22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,60.0,3.0,78,26.0,2,6.0,72.0,4.0,50.0,30.0,10.0,2.0
1000,108,242.0,12.0,530,140.0,15.0,24.0,10.0,49.0,1.0,60.0,20.0,160.0,7.0,86,29.0,0,0.0,63.0,11.0,20.0,0.0,40.0,0.0
1000,108,243.0,16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,200.0,9.0,109,36.0,0,0.0,81.0,14.0,25.0,0.0,50.0,0.0
1000,108,244.0,22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,101.0,18.0,30.0,0.0,60.0,0.0
1000,108,245.0,12.0,550,150.0,16.0,25.0,10.0,52.0,1.0,60.0,21.0,160.0,7.0,90,30.0,0,0.0,79.0,12.0,20.0,0.0,40.0,0.0
1000,108,246.0,16.0,690,180.0,20.0,30.0,13.0,63.0,1.0,75.0,25.0,210.0,9.0,114,38.0,0,0.0,100.0,15.0,25.0,0.0,50.0,0.0
1000,108,247.0,22.0,850,210.0,24.0,36.0,15.0,75.0,1.0,90.0,30.0,260.0,11.0,140,47.0,0,0.0,123.0,18.0,30.0,0.0,70.0,0.0
1000,108,248.0,12.0,560,150.0,16.0,25.0,10.0,51.0,1.0,60.0,20.0,240.0,10.0,91,30.0,1,5.0,77.0,12.0,20.0,0.0,40.0,8.0
1000,108,249.0,16.0,700,180.0,20.0,30.0,12.0,62.0,1.0,75.0,24.0,300.0,13.0,114,38.0,2,6.0,97.0,15.0,25.0,0.0,50.0,10.0
1000,108,250.0,22.0,850,210.0,23.0,36.0,15.0,74.0,1.0,85.0,29.0,380.0,16.0,141,47.0,2,8.0,120.0,19.0,30.0,0.0,60.0,15.0
1000,108,251.0,16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,210.0,9.0,109,36.0,0,0.0,93.0,14.0,25.0,0.0,50.0,0.0
1000,108,252.0,22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,115.0,18.0,30.0,0.0,60.0,0.0
1000,108,253.0,10.9,650,210.0,23.0,35.0,14.0,72.0,0.5,50.0,17.0,180.0,7.0,96,32.0,1,6.0,89.0,13.0,15.0,0.0,45.0,8.0
1000,108,254.0,16.2,930,290.0,33.0,50.0,20.0,102.0,1.0,75.0,25.0,260.0,11.0,139,46.0,2,7.0,128.0,20.0,25.0,0.0,70.0,10.0
1000,108,255.0,7.3,430,140.0,15.0,24.0,10.0,48.0,0.0,35.0,11.0,120.0,5.0,64,21.0,1,4.0,59.0,9.0,10.0,0.0,30.0,4.0
1000,108,256.0,10.1,510,150.0,17.0,26.0,9.0,44.0,0.5,45.0,14.0,280.0,12.0,80,27.0,1,4.0,64.0,12.0,15.0,0.0,40.0,8.0
1000,108,257.0,13.4,690,200.0,23.0,35.0,12.0,58.0,1.0,55.0,19.0,380.0,16.0,106,35.0,1,5.0,85.0,15.0,20.0,0.0,50.0,10.0
1000,108,258.0,6.7,340,100.0,11.0,17.0,6.0,29.0,0.0,30.0,9.0,190.0,8.0,53,18.0,1,2.0,43.0,8.0,10.0,0.0,25.0,6.0
1000,108,259.0,14.2,810,290.0,32.0,50.0,15.0,76.0,1.0,60.0,20.0,400.0,17.0,114,38.0,2,9.0,103.0,21.0,20.0,0.0,60.0,6.0
1000,108,260.0,7.1,410,150.0,16.0,25.0,8.0,38.0,0.0,30.0,10.0,200.0,8.0,57,19.0,1,5.0,51.0,10.0,10.0,0.0,30.0,4.0
2000,109,261.0,7.336992,580,,31.0,,10.0,,0.0,60.0,,1260.0,,54,,3,,18.0,21.0,8.0,4.0,4.0,20.0
2000,109,262.0,7.725006,260,,4.0,,1.5,,0.0,30.0,,720.0,,42,,5,,8.0,18.0,30.0,15.0,4.0,15.0
2000,109,263.0,10.017816,530,,26.0,,10.0,,0.5,100.0,,1100.0,,41,,3,,6.0,36.0,40.0,25.0,20.0,20.0
2000,109,264.0,8.254116,330,,7.0,,1.5,,0.0,50.0,,840.0,,43,,3,,9.0,24.0,15.0,20.0,2.0,25.0
2000,109,265.0,7.23117,290,,5.0,,1.0,,0.0,50.0,,720.0,,39,,2,,6.0,23.0,10.0,10.0,0.0,25.0
2000,109,266.0,8.254116,340,,9.0,,1.0,,0.0,50.0,,880.0,,42,,3,,7.0,24.0,10.0,15.0,0.0,25.0
2000,109,267.0,7.866102,450,,25.0,,4.5,,0.0,40.0,,610.0,,38,,2,,5.0,19.0,15.0,15.0,0.0,20.0
2000,109,268.0,7.513362,320,,12.0,,3.5,,0.0,45.0,,1060.0,,40,,2,,5.0,16.0,15.0,15.0,6.0,20.0
2000,109,269.0,7.336992,430,,23.0,,8.0,,0.0,60.0,,1180.0,,40,,2,,5.0,18.0,15.0,25.0,4.0,20.0
2000,109,270.0,7.513362,380,,17.0,,6.0,,0.0,50.0,,1100.0,,40,,3,,5.0,19.0,15.0,20.0,4.0,20.0
2000,109,271.0,7.23117,420,,18.0,,7.0,,1.0,40.0,,1040.0,,47,,4,,7.0,19.0,10.0,10.0,6.0,20.0
2000,109,272.0,2.186988,150,,4.5,,2.0,,0.0,20.0,,470.0,,18,,1,,1.0,8.0,2.0,0.0,4.0,6.0
2000,109,273.0,2.257536,230,,14.0,,5.0,,0.0,30.0,,690.0,,18,,1,,2.0,8.0,2.0,6.0,4.0,8.0
2000,109,274.0,2.257536,170,,7.0,,2.0,,0.0,15.0,,430.0,,19,,1,,2.0,7.0,2.0,4.0,2.0,6.0
2000,109,275.0,2.504454,200,,10.0,,2.5,,0.0,25.0,,490.0,,18,,1,,1.0,9.0,8.0,0.0,4.0,6.0
2000,109,276.0,10.300008,550,,27.0,,9.0,,0.0,95.0,,1230.0,,43,,5,,7.0,34.0,25.0,25.0,20.0,20.0
2000,109,277.0,7.93665,490,,25.0,,7.0,,0.0,70.0,,1330.0,,40,,2,,6.0,27.0,15.0,10.0,6.0,20.0
2000,109,278.0,7.619184,600,,35.0,,14.0,,1.0,80.0,,1330.0,,42,,3,,6.0,31.0,30.0,8.0,20.0,20.0
2000,109,279.0,8.218842,260,,3.5,,1.0,,0.0,45.0,,520.0,,40,,5,,7.0,23.0,30.0,20.0,4.0,15.0
2000,109,280.0,9.241788,570,,30.0,,16.0,,0.5,70.0,,720.0,,48,,3,,7.0,29.0,25.0,20.0,4.0,40.0
2000,109,281.0,8.218842,280,,4.5,,1.5,,0.0,45.0,,630.0,,40,,6,,7.0,25.0,30.0,15.0,2.0,20.0
2000,109,282.0,8.712678,310,,6.0,,2.5,,0.0,55.0,,520.0,,40,,5,,7.0,28.0,30.0,15.0,2.0,15.0
2000,109,283.0,7.336992,450,,24.0,,9.0,,0.0,60.0,,1240.0,,40,,3,,5.0,18.0,15.0,25.0,4.0,20.0
2000,109,284.0,5.679114,340,,10.0,,4.5,,0.0,50.0,,1060.0,,39,,2,,5.0,22.0,6.0,8.0,6.0,20.0
2000,109,285.0,8.46576,280,,4.0,,1.0,,0.0,45.0,,780.0,,41,,5,,7.0,25.0,30.0,15.0,4.0,20.0
2000,109,286.0,9.34761,320,,4.0,,1.0,,0.0,50.0,,720.0,,52,,5,,16.0,25.0,30.0,20.0,4.0,15.0
2000,109,287.0,18.025014,780,,27.0,,6.0,,0.0,90.0,,2200.0,,87,,9,,11.0,49.0,30.0,45.0,10.0,35.0
2000,109,288.0,7.725006,250,,3.0,,0.5,,0.0,30.0,,690.0,,41,,5,,6.0,20.0,30.0,15.0,4.0,15.0
2000,109,289.0,9.559254,720,,45.0,,19.0,,1.5,80.0,,1520.0,,51,,6,,8.0,30.0,45.0,10.0,30.0,25.0
2000,109,290.0,6.70206,730,,52.0,,21.0,,1.0,105.0,,1720.0,,40,,3,,3.0,28.0,30.0,15.0,25.0,20.0
2000,109,291.0,5.714388,190,,2.0,,0.5,,0.0,0.0,,240.0,,39,,5,,6.0,9.0,30.0,15.0,2.0,15.0
2000,110,292.0,13.897956,440,,30.0,,10.0,,0.0,60.0,,910.0,,28,,5,,20.0,17.0,70.0,40.0,8.0,15.0
2000,110,293.0,12.134256,120,,3.0,,1.0,,0.0,30.0,,550.0,,12,,4,,6.0,13.0,70.0,35.0,6.0,10.0
2000,110,294.0,15.16782,460,,33.0,,11.0,,0.5,105.0,,1000.0,,13,,4,,7.0,32.0,80.0,45.0,20.0,15.0
2000,110,295.0,12.416447999999999,180,,11.0,,3.5,,0.0,45.0,,830.0,,12,,4,,5.0,12.0,70.0,35.0,8.0,15.0
2000,110,296.0,12.416447999999999,240,,15.0,,6.0,,0.0,50.0,,870.0,,12,,4,,5.0,14.0,70.0,45.0,6.0,15.0
2000,110,297.0,15.061997999999999,290,,16.0,,6.0,,1.0,40.0,,780.0,,22,,7,,9.0,15.0,80.0,45.0,10.0,20.0
2000,110,298.0,12.663366,120,,2.5,,0.5,,0.0,45.0,,350.0,,10,,4,,5.0,17.0,70.0,35.0,6.0,8.0
2000,110,299.0,12.663366,140,,3.5,,1.0,,0.0,45.0,,460.0,,10,,4,,5.0,19.0,70.0,35.0,4.0,20.0
2000,110,300.0,13.157202,170,,5.0,,2.0,,0.0,55.0,,360.0,,10,,4,,5.0,23.0,70.0,35.0,4.0,10.0
2000,110,301.0,25.996938,780,,53.0,,15.0,,1.0,180.0,,1750.0,,25,,11,,11.0,54.0,80.0,70.0,30.0,20.0
2000,110,302.0,12.240078,300,,23.0,,8.0,,0.0,60.0,,1000.0,,12,,4,,5.0,14.0,70.0,50.0,6.0,15.0
2000,110,303.0,13.05138,200,,9.0,,4.5,,0.0,50.0,,830.0,,13,,4,,7.0,19.0,70.0,35.0,10.0,15.0
2000,110,304.0,21.51714,480,,26.0,,10.0,,0.5,120.0,,2050.0,,21,,6,,9.0,44.0,110.0,60.0,20.0,25.0
2000,110,305.0,12.910284,140,,3.0,,1.0,,0.0,45.0,,610.0,,11,,4,,5.0,19.0,70.0,35.0,6.0,15.0
2000,110,306.0,14.427066,210,,3.0,,0.5,,0.0,50.0,,620.0,,30,,4,,21.0,19.0,70.0,40.0,6.0,15.0
2000,110,307.0,12.769188,310,,24.0,,4.0,,0.0,40.0,,370.0,,10,,4,,5.0,15.0,70.0,35.0,4.0,15.0
2000,110,308.0,12.134256,110,,2.0,,0.0,,0.0,30.0,,520.0,,11,,4,,5.0,14.0,70.0,35.0,6.0,10.0
2000,110,309.0,10.158912,50,,1.0,,0.0,,0.0,0.0,,75.0,,9,,4,,5.0,3.0,70.0,35.0,4.0,8.0
2000,100,310.0,6.984252,450,,20.0,,7.0,,0.0,190.0,,1200.0,,45,,4,,4.0,24.0,20.0,6.0,10.0,15.0
2000,100,311.0,7.478088,410,,16.0,,5.0,,0.0,185.0,,1180.0,,45,,4,,4.0,24.0,20.0,0.0,10.0,15.0
2000,100,312.0,6.455142,380,,15.0,,4.5,,0.0,170.0,,950.0,,44,,4,,3.0,19.0,20.0,0.0,10.0,15.0
2000,100,313.0,7.971924,440,,18.0,,6.0,,0.0,195.0,,1270.0,,46,,4,,4.0,27.0,20.0,0.0,10.0,20.0
2000,111,314.0,0.52911,70,,6.0,,2.0,,0.0,15.0,,250.0,,1,,0,,1.0,5.0,0.0,6.0,0.0,0.0
2000,111,315.0,1.798974,210,,6.0,,3.0,,0.0,10.0,,65.0,,37,,0,,26.0,2.0,0.0,0.0,0.0,6.0
2000,111,316.0,1.58733,210,,10.0,,5.0,,0.0,10.0,,120.0,,29,,1,,18.0,2.0,10.0,0.0,0.0,10.0
2000,111,317.0,1.58733,210,,10.0,,5.0,,0.0,15.0,,100.0,,30,,1,,18.0,2.0,0.0,0.0,0.0,6.0
2000,111,318.0,1.58733,210,,10.0,,5.0,,0.0,10.0,,100.0,,30,,1,,17.0,2.0,0.0,0.0,0.0,8.0
2000,111,319.0,1.657878,200,,8.0,,4.0,,0.0,0.0,,100.0,,33,,1,,24.0,2.0,10.0,0.0,0.0,8.0
2000,111,320.0,1.58733,210,,9.0,,5.0,,0.0,15.0,,130.0,,30,,1,,20.0,2.0,10.0,0.0,0.0,10.0
2000,111,321.0,1.58733,200,,8.0,,3.5,,0.0,15.0,,130.0,,30,,1,,16.0,3.0,0.0,0.0,0.0,6.0
2000,111,322.0,0.634932,80,,7.0,,2.5,,0.0,20.0,,300.0,,1,,0,,0.0,3.0,0.0,4.0,0.0,0.0
2000,111,323.0,1.58733,200,,9.0,,4.5,,0.0,15.0,,120.0,,29,,0,,16.0,2.0,10.0,0.0,0.0,4.0
2000,111,324.0,1.657878,230,,11.0,,6.0,,0.0,10.0,,100.0,,31,,0,,20.0,2.0,0.0,0.0,0.0,4.0
2000,111,325.0,1.58733,230,,12.0,,6.0,,0.0,15.0,,130.0,,28,,1,,14.0,2.0,0.0,0.0,0.0,4.0
2000,111,326.0,1.58733,220,,11.0,,5.0,,0.0,15.0,,130.0,,28,,1,,17.0,2.0,10.0,0.0,0.0,6.0
2000,112,327.0,12.381174,1080,,65.0,,23.0,,0.0,115.0,,2560.0,,86,,5,,32.0,38.0,10.0,8.0,15.0,30.0
2000,112,328.0,10.829118,440,,12.0,,5.0,,0.0,55.0,,1680.0,,57,,4,,5.0,29.0,30.0,25.0,10.0,25.0
2000,112,329.0,27.266802,1590,,78.0,,30.0,,1.5,335.0,,3930.0,,111,,7,,11.0,118.0,50.0,90.0,50.0,50.0
2000,112,330.0,13.439394,710,,33.0,,12.0,,1.0,95.0,,2170.0,,63,,7,,7.0,41.0,20.0,30.0,20.0,30.0
2000,112,331.0,11.076036,560,,27.0,,10.0,,0.5,90.0,,2230.0,,57,,3,,4.0,27.0,15.0,30.0,15.0,30.0
2000,112,332.0,13.22775,820,,35.0,,8.0,,0.0,5.0,,2440.0,,114,,7,,5.0,15.0,30.0,70.0,15.0,45.0
2000,112,333.0,11.076036,680,,37.0,,14.0,,0.0,105.0,,2310.0,,57,,4,,4.0,32.0,15.0,40.0,10.0,25.0
2000,112,334.0,13.439394,770,,39.0,,16.0,,2.0,75.0,,2160.0,,75,,8,,10.0,34.0,20.0,35.0,20.0,35.0
2000,112,335.0,12.733914,790,,31.0,,7.0,,0.0,5.0,,2540.0,,113,,7,,4.0,15.0,6.0,60.0,15.0,40.0
2000,112,336.0,11.81679,460,,11.0,,4.0,,0.0,85.0,,1350.0,,53,,3,,4.0,38.0,30.0,20.0,10.0,20.0
2000,112,337.0,11.81679,490,,13.0,,5.0,,0.0,90.0,,1560.0,,53,,4,,4.0,42.0,30.0,15.0,10.0,35.0
2000,112,338.0,12.839736,550,,16.0,,7.0,,0.0,115.0,,1350.0,,53,,3,,3.0,49.0,30.0,15.0,10.0,25.0
2000,112,339.0,12.628092,680,,30.0,,12.0,,0.0,135.0,,1590.0,,52,,3,,3.0,53.0,20.0,6.0,20.0,25.0
2000,112,340.0,10.970214,820,,52.0,,20.0,,1.0,125.0,,2580.0,,57,,4,,3.0,31.0,30.0,60.0,15.0,30.0
2000,112,341.0,12.310626,490,,12.0,,5.0,,0.0,85.0,,1860.0,,56,,4,,4.0,42.0,30.0,15.0,10.0,30.0
